Flight ID,Journey Date,Days Before Journey Date,Fare (Rupees),Fare (GBP)
24451,21/02/2023,37,14468,144.68
24452,21/02/2023,37,14468,144.68
24453,21/02/2023,37,15285,152.85
24454,17/01/2023,2,27811,278.11
24455,17/01/2023,2,20531,205.31
24456,31/01/2023,16,22308,223.08
24457,17/01/2023,2,18516,185.16
24458,28/02/2023,44,11269,112.69
24459,18/01/2023,3,15196,151.96
24460,18/01/2023,3,25272,252.72
24461,25/01/2023,10,20084,200.84
24462,25/01/2023,10,20084,200.84
24463,01/02/2023,17,11534,115.34
24464,01/02/2023,17,12654,126.54
24465,22/02/2023,38,14468,144.68
24466,22/02/2023,38,14468,144.68
24467,22/02/2023,38,15285,152.85
24468,01/03/2023,45,15028,150.28
24469,01/03/2023,45,15028,150.28
24470,01/03/2023,45,15028,150.28
24471,18/01/2023,3,27811,278.11
24472,18/01/2023,3,20531,205.31
24473,25/01/2023,10,35539,355.39
24474,25/01/2023,10,20531,205.31
24475,01/02/2023,17,30036,300.36
24476,18/01/2023,3,22362,223.62
24477,18/01/2023,3,15082,150.82
24478,25/01/2023,10,30090,300.9
24479,25/01/2023,10,15082,150.82
24480,01/03/2023,45,11269,112.69
24481,20/01/2023,5,25272,252.72
24482,27/01/2023,12,12149,121.49
24483,27/01/2023,12,14814,148.14
24484,03/02/2023,19,11534,115.34
24485,03/02/2023,19,11534,115.34
24486,10/02/2023,26,22868,228.68
24487,10/02/2023,26,21748,217.48
24488,10/02/2023,26,21748,217.48
24489,10/02/2023,26,19205,192.05
24490,10/02/2023,26,18388,183.88
24491,10/02/2023,26,18388,183.88
24492,17/02/2023,33,19508,195.08
24493,17/02/2023,33,19508,195.08
24494,17/02/2023,33,19508,195.08
24495,17/02/2023,33,18388,183.88
24496,24/02/2023,40,15845,158.45
24497,24/02/2023,40,15845,158.45
24498,24/02/2023,40,15028,150.28
24499,24/02/2023,40,10632,106.32
24500,03/03/2023,47,13179,131.79
24501,03/03/2023,47,13179,131.79
24502,03/03/2023,47,13179,131.79
24503,20/01/2023,5,25288,252.88
24504,27/01/2023,12,29174,291.74
24505,27/01/2023,12,16085,160.85
24506,03/02/2023,19,18724,187.24
24507,03/02/2023,19,12710,127.1
24507,03/02/2023,19,18103,181.03
24508,27/01/2023,12,14164,141.64
24509,03/02/2023,19,12333,123.33
24510,10/02/2023,26,12837,128.37
24511,16/01/2023,1,20084,200.84
24512,16/01/2023,1,20084,200.84
24513,16/01/2023,1,31992,319.92
24514,06/02/2023,22,12619,126.19
24515,06/02/2023,22,12619,126.19
24516,06/02/2023,22,12619,126.19
24517,13/02/2023,29,14468,144.68
24518,13/02/2023,29,14468,144.68
24519,13/02/2023,29,14468,144.68
24520,13/02/2023,29,14468,144.68
24521,20/02/2023,36,15028,150.28
24522,20/02/2023,36,15845,158.45
24523,20/02/2023,36,15028,150.28
24524,20/02/2023,36,13179,131.79
24525,20/02/2023,36,13179,131.79
24526,20/02/2023,36,13179,131.79
24527,27/02/2023,43,19205,192.05
24528,27/02/2023,43,18388,183.88
24529,27/02/2023,43,18388,183.88
24530,27/02/2023,43,18388,183.88
24531,27/02/2023,43,18388,183.88
24532,06/03/2023,50,15028,150.28
24533,06/03/2023,50,15845,158.45
24534,06/03/2023,50,15845,158.45
24535,06/03/2023,50,13179,131.79
24536,06/03/2023,50,13179,131.79
24537,06/03/2023,50,13179,131.79
24538,16/01/2023,1,31862,318.62
24539,23/01/2023,8,28911,289.11
24539,23/01/2023,8,31728,317.28
24540,30/01/2023,15,24156,241.56
24541,30/01/2023,15,22868,228.68
24541,30/01/2023,15,26564,265.64
24542,30/01/2023,15,12710,127.1
24543,30/01/2023,15,12968,129.68
24544,06/02/2023,22,12333,123.33
24545,13/02/2023,29,11269,112.69
24546,20/02/2023,36,11269,112.69
24547,28/01/2023,13,18310,183.1
24548,04/02/2023,20,18047,180.47
24549,04/02/2023,20,12654,126.54
24550,04/02/2023,20,12654,126.54
24551,11/02/2023,27,21748,217.48
24552,11/02/2023,27,22868,228.68
24553,11/02/2023,27,22868,228.68
24554,18/02/2023,34,18388,183.88
24555,18/02/2023,34,19508,195.08
24556,18/02/2023,34,18388,183.88
24557,18/02/2023,34,15845,158.45
24558,18/02/2023,34,15845,158.45
24559,18/02/2023,34,15845,158.45
24560,25/02/2023,41,18388,183.88
24561,25/02/2023,41,18388,183.88
24562,25/02/2023,41,18388,183.88
24563,25/02/2023,41,15845,158.45
24564,25/02/2023,41,15845,158.45
24565,04/03/2023,48,15028,150.28
24566,04/03/2023,48,15028,150.28
24567,04/03/2023,48,15028,150.28
24568,04/03/2023,48,15028,150.28
24569,04/03/2023,48,15845,158.45
24570,21/01/2023,6,25719,257.19
24571,28/01/2023,13,34864,348.64
24572,28/01/2023,13,27811,278.11
24573,28/01/2023,13,19613,196.13
24574,04/02/2023,20,29566,295.66
24575,04/02/2023,20,12710,127.1
24575,04/02/2023,20,18103,181.03
24576,21/01/2023,6,20270,202.7
24577,28/01/2023,13,17598,175.98
24578,04/02/2023,20,12333,123.33
24579,11/02/2023,27,11269,112.69
24580,18/02/2023,34,11269,112.69
24581,22/01/2023,7,20662,206.62
24582,22/01/2023,7,18255,182.55
24583,22/01/2023,7,20662,206.62
24584,29/01/2023,14,19166,191.66
24585,29/01/2023,14,18310,183.1
24586,05/02/2023,21,22868,228.68
24587,05/02/2023,21,22868,228.68
24588,05/02/2023,21,21748,217.48
24589,05/02/2023,21,16539,165.39
24590,05/02/2023,21,16539,165.39
24591,05/02/2023,21,16539,165.39
24592,12/02/2023,28,17828,178.28
24593,12/02/2023,28,18948,189.48
24594,12/02/2023,28,18948,189.48
24595,12/02/2023,28,14468,144.68
24596,12/02/2023,28,14468,144.68
24597,12/02/2023,28,14468,144.68
24598,19/02/2023,35,18388,183.88
24599,19/02/2023,35,19205,192.05
24600,19/02/2023,35,18388,183.88
24601,26/02/2023,42,19508,195.08
24602,26/02/2023,42,20196,201.96
24603,26/02/2023,42,15308,153.08
24604,26/02/2023,42,13179,131.79
24605,26/02/2023,42,13179,131.79
24606,05/03/2023,49,15028,150.28
24607,05/03/2023,49,15845,158.45
24608,05/03/2023,49,15845,158.45
24609,05/03/2023,49,13179,131.79
24610,22/01/2023,7,20466,204.66
24610,22/01/2023,7,23944,239.44
24611,29/01/2023,14,31862,318.62
24612,29/01/2023,14,19452,194.52
24613,29/01/2023,14,18366,183.66
24614,22/01/2023,7,20270,202.7
24615,29/01/2023,14,17598,175.98
24616,05/02/2023,21,12333,123.33
24617,12/02/2023,28,11269,112.69
24618,09/02/2023,25,16539,165.39
24619,09/02/2023,25,16539,165.39
24620,09/02/2023,25,16539,165.39
24621,09/02/2023,25,22868,228.68
24622,16/02/2023,32,15845,158.45
24623,16/02/2023,32,15028,150.28
24624,16/02/2023,32,15028,150.28
24625,16/02/2023,32,19508,195.08
24626,23/02/2023,39,15845,158.45
24627,23/02/2023,39,15845,158.45
24628,23/02/2023,39,15028,150.28
24629,02/03/2023,46,14468,144.68
24630,02/03/2023,46,14468,144.68
24631,02/03/2023,46,14468,144.68
24632,02/03/2023,46,12619,126.19
24633,02/03/2023,46,12619,126.19
24634,02/03/2023,46,12619,126.19
24635,26/01/2023,11,16085,160.85
24635,26/01/2023,11,19613,196.13
24636,02/02/2023,18,15364,153.64
24637,02/02/2023,18,12710,127.1
24637,02/02/2023,18,17039,170.39
24638,26/01/2023,11,12596,125.96
24639,09/02/2023,25,11269,112.69
24640,17/01/2023,2,20084,200.84
24641,17/01/2023,2,20084,200.84
24642,17/01/2023,2,15196,151.96
24643,31/01/2023,16,11534,115.34
24644,31/01/2023,16,11534,115.34
24645,07/02/2023,23,16539,165.39
24646,07/02/2023,23,16539,165.39
24647,07/02/2023,23,16539,165.39
24648,14/02/2023,30,15028,150.28
24649,14/02/2023,30,15028,150.28
24650,14/02/2023,30,15028,150.28
24651,14/02/2023,30,18388,183.88
24652,21/02/2023,37,14468,144.68
24653,21/02/2023,37,14468,144.68
24654,21/02/2023,37,14468,144.68
24655,21/02/2023,37,12619,126.19
24656,21/02/2023,37,12619,126.19
24657,28/02/2023,44,17828,178.28
24658,28/02/2023,44,17828,178.28
24659,28/02/2023,44,17828,178.28
24660,28/02/2023,44,14468,144.68
24661,28/02/2023,44,14468,144.68
24662,28/02/2023,44,14468,144.68
24663,17/01/2023,2,39310,393.1
24664,17/01/2023,2,27811,278.11
24665,17/01/2023,2,20531,205.31
24666,31/01/2023,16,29846,298.46
24667,31/01/2023,16,22308,223.08
24668,31/01/2023,16,12710,127.1
24669,17/01/2023,2,18516,185.16
24670,31/01/2023,16,12968,129.68
24671,07/02/2023,23,11269,112.69
24672,14/02/2023,30,11269,112.69
24673,18/01/2023,3,15196,151.96
24674,25/01/2023,10,20084,200.84
24675,25/01/2023,10,19396,193.96
24676,25/01/2023,10,19396,193.96
24677,25/01/2023,10,18276,182.76
24678,01/02/2023,17,11534,115.34
24679,01/02/2023,17,11534,115.34
24680,15/02/2023,31,21748,217.48
24681,15/02/2023,31,21748,217.48
24682,15/02/2023,31,21748,217.48
24683,15/02/2023,31,19205,192.05
24684,15/02/2023,31,18388,183.88
24685,15/02/2023,31,18388,183.88
24686,22/02/2023,38,14468,144.68
24687,22/02/2023,38,15285,152.85
24688,22/02/2023,38,14468,144.68
24689,01/03/2023,45,15028,150.28
24690,01/03/2023,45,15028,150.28
24691,01/03/2023,45,15028,150.28
24692,01/03/2023,45,13179,131.79
24693,01/03/2023,45,13179,131.79
24694,01/03/2023,45,13179,131.79
24695,18/01/2023,3,20531,205.31
24696,18/01/2023,3,24283,242.83
24696,18/01/2023,3,27811,278.11
24697,18/01/2023,3,17003,170.03
24698,18/01/2023,3,25288,252.88
24699,25/01/2023,10,29230,292.3
24700,25/01/2023,10,32011,320.11
24701,25/01/2023,10,20531,205.31
24702,25/01/2023,10,22191,221.91
24703,01/02/2023,17,19564,195.64
24704,01/02/2023,17,30596,305.96
24705,01/02/2023,17,13270,132.7
24706,18/01/2023,3,18516,185.16
24707,18/01/2023,3,20794,207.94
24708,18/01/2023,3,15082,150.82
24709,25/01/2023,10,18516,185.16
24710,25/01/2023,10,28522,285.22
24711,25/01/2023,10,18516,185.16
24712,25/01/2023,10,18702,187.02
24713,01/02/2023,17,12333,123.33
24714,08/02/2023,24,11269,112.69
24715,22/02/2023,38,11269,112.69
24716,27/01/2023,12,12596,125.96
24717,03/02/2023,19,17334,173.34
24718,03/02/2023,19,12333,123.33
24719,24/02/2023,40,11269,112.69
24720,03/03/2023,47,11269,112.69
24721,16/01/2023,1,44052,440.52
24722,16/01/2023,1,18516,185.16
24723,16/01/2023,1,30424,304.24
24724,30/01/2023,15,12968,129.68
24725,06/02/2023,22,12333,123.33
24726,20/02/2023,36,16270,162.7
24727,20/02/2023,36,11269,112.69
24728,06/03/2023,50,12837,128.37
24729,21/01/2023,6,20270,202.7
24730,28/01/2023,13,20262,202.62
24731,28/01/2023,13,20262,202.62
24732,28/01/2023,13,17598,175.98
24733,04/02/2023,20,17334,173.34
24734,04/02/2023,20,12333,123.33
24735,11/02/2023,27,11269,112.69
24736,18/02/2023,34,12837,128.37
24737,04/03/2023,48,11269,112.69
24738,22/01/2023,7,22544,225.44
24739,22/01/2023,7,18702,187.02
24740,29/01/2023,14,17598,175.98
24741,05/02/2023,21,17334,173.34
24742,05/02/2023,21,12333,123.33
24743,12/02/2023,28,16270,162.7
24744,12/02/2023,28,11269,112.69
24745,05/03/2023,49,11269,112.69
24746,26/01/2023,11,17598,175.98
24747,26/01/2023,11,12596,125.96
24748,09/02/2023,25,16270,162.7
24749,09/02/2023,25,11269,112.69
24750,02/03/2023,46,11269,112.69
24751,17/01/2023,2,18516,185.16
24752,17/01/2023,2,13514,135.14
24753,31/01/2023,16,12968,129.68
24754,07/02/2023,23,16270,162.7
24755,07/02/2023,23,11269,112.69
24756,28/02/2023,44,11269,112.69
24757,18/01/2023,3,13514,135.14
24758,18/01/2023,3,15082,150.82
24759,25/01/2023,10,18516,185.16
24760,25/01/2023,10,18516,185.16
24761,25/01/2023,10,18702,187.02
24762,01/02/2023,17,12333,123.33
24763,08/02/2023,24,11269,112.69
24764,01/03/2023,45,11269,112.69
24765,27/01/2023,12,13438,134.38
24765,27/01/2023,12,17196,171.96
24766,27/01/2023,12,14814,148.14
24767,03/02/2023,19,11534,115.34
24768,20/01/2023,5,20270,202.7
24769,20/01/2023,5,20270,202.7
24770,27/01/2023,12,11481,114.81
24770,27/01/2023,12,16483,164.83
24771,27/01/2023,12,12596,125.96
24771,27/01/2023,12,17598,175.98
24772,03/02/2023,19,12333,123.33
24772,03/02/2023,19,17334,173.34
24773,10/02/2023,26,12837,128.37
24774,10/02/2023,26,12837,128.37
24775,17/02/2023,33,11269,112.69
24776,17/02/2023,33,11269,112.69
24777,24/02/2023,40,11269,112.69
24778,24/02/2023,40,12333,123.33
24779,03/03/2023,47,11269,112.69
24780,03/03/2023,47,11269,112.69
24781,27/01/2023,12,20301,203.01
24782,27/01/2023,12,23389,233.89
24783,27/01/2023,12,21416,214.16
24784,16/01/2023,1,25272,252.72
24785,16/01/2023,1,39832,398.32
24786,23/01/2023,8,19166,191.66
24787,23/01/2023,8,19166,191.66
24788,30/01/2023,15,12654,126.54
24789,30/01/2023,15,12654,126.54
24790,16/01/2023,1,29818,298.18
24791,23/01/2023,8,12596,125.96
24791,23/01/2023,8,17598,175.98
24792,23/01/2023,8,18050,180.5
24793,23/01/2023,8,12596,125.96
24793,23/01/2023,8,17598,175.98
24794,30/01/2023,15,12837,128.37
24794,30/01/2023,15,16270,162.7
24795,30/01/2023,15,17266,172.66
24796,30/01/2023,15,12968,129.68
24797,06/02/2023,22,11269,112.69
24797,06/02/2023,22,12837,128.37
24798,06/02/2023,22,12333,123.33
24798,06/02/2023,22,12968,129.68
24799,13/02/2023,29,11269,112.69
24800,13/02/2023,29,11269,112.69
24801,20/02/2023,36,11269,112.69
24801,20/02/2023,36,16270,162.7
24802,20/02/2023,36,11269,112.69
24802,20/02/2023,36,16270,162.7
24803,27/02/2023,43,11269,112.69
24804,27/02/2023,43,11269,112.69
24805,06/03/2023,50,12626,126.26
24806,06/03/2023,50,12626,126.26
24807,30/01/2023,15,16443,164.43
24807,30/01/2023,15,20089,200.89
24808,30/01/2023,15,18862,188.62
24809,30/01/2023,15,17112,171.12
24809,30/01/2023,15,21153,211.53
24810,21/01/2023,6,19166,191.66
24811,21/01/2023,6,25272,252.72
24812,28/01/2023,13,18310,183.1
24813,28/01/2023,13,20662,206.62
24814,04/02/2023,20,18902,189.02
24815,28/01/2023,13,17598,175.98
24816,28/01/2023,13,21540,215.4
24817,04/02/2023,20,18702,187.02
24818,04/02/2023,20,12333,123.33
24818,04/02/2023,20,17334,173.34
24819,11/02/2023,27,12333,123.33
24819,11/02/2023,27,12968,129.68
24820,11/02/2023,27,12333,123.33
24820,11/02/2023,27,12968,129.68
24821,18/02/2023,34,11269,112.69
24821,18/02/2023,34,12837,128.37
24822,18/02/2023,34,12333,123.33
24823,25/02/2023,41,11269,112.69
24824,25/02/2023,41,11269,112.69
24825,04/03/2023,48,11269,112.69
24826,04/03/2023,48,11269,112.69
24827,28/01/2023,13,21416,214.16
24827,28/01/2023,13,29320,293.2
24828,28/01/2023,13,27514,275.14
24829,28/01/2023,13,27522,275.22
24829,28/01/2023,13,34136,341.36
24830,22/01/2023,7,14814,148.14
24830,22/01/2023,7,18310,183.1
24831,22/01/2023,7,12596,125.96
24831,22/01/2023,7,17598,175.98
24832,23/02/2023,39,7278,72.78
24833,02/03/2023,46,14648,146.48
24834,19/01/2023,4,11646,116.46
24835,19/01/2023,4,11646,116.46
24836,19/01/2023,4,15846,158.46
24837,26/01/2023,11,15846,158.46
24838,26/01/2023,11,15846,158.46
24839,02/02/2023,18,7278,72.78
24840,02/02/2023,18,7278,72.78
24841,02/02/2023,18,7278,72.78
24842,09/02/2023,25,7278,72.78
24843,09/02/2023,25,7278,72.78
24844,09/02/2023,25,7278,72.78
24845,16/02/2023,32,7838,78.38
24846,16/02/2023,32,7278,72.78
24847,16/02/2023,32,7278,72.78
24848,23/02/2023,39,7278,72.78
24849,23/02/2023,39,7278,72.78
24850,23/02/2023,39,7278,72.78
24851,02/03/2023,46,7278,72.78
24852,02/03/2023,46,7278,72.78
24853,02/03/2023,46,7278,72.78
24854,17/01/2023,2,18069,180.69
24855,24/01/2023,9,11220,112.2
24856,31/01/2023,16,7300,73.0
24857,07/02/2023,23,7300,73.0
24858,14/02/2023,30,7300,73.0
24859,21/02/2023,37,7300,73.0
24860,28/02/2023,44,7300,73.0
24861,24/01/2023,9,8152,81.52
24862,31/01/2023,16,10078,100.78
24863,17/01/2023,2,22241,222.41
24864,24/01/2023,9,14648,146.48
24865,31/01/2023,16,14648,146.48
24866,07/02/2023,23,14648,146.48
24867,14/02/2023,30,7278,72.78
24868,21/02/2023,37,7278,72.78
24869,28/02/2023,44,7278,72.78
24870,17/01/2023,2,11646,116.46
24871,17/01/2023,2,15846,158.46
24872,17/01/2023,2,15846,158.46
24873,24/01/2023,9,8622,86.22
24874,24/01/2023,9,11646,116.46
24875,24/01/2023,9,15846,158.46
24876,31/01/2023,16,7278,72.78
24877,31/01/2023,16,7278,72.78
24878,31/01/2023,16,7838,78.38
24879,07/02/2023,23,7278,72.78
24880,07/02/2023,23,7278,72.78
24881,07/02/2023,23,7278,72.78
24882,14/02/2023,30,7278,72.78
24883,14/02/2023,30,7278,72.78
24884,14/02/2023,30,7278,72.78
24885,21/02/2023,37,7278,72.78
24886,21/02/2023,37,7278,72.78
24887,21/02/2023,37,7278,72.78
24888,28/02/2023,44,7278,72.78
24889,28/02/2023,44,7278,72.78
24890,28/02/2023,44,7278,72.78
24891,18/01/2023,3,18069,180.69
24892,25/01/2023,10,11220,112.2
24893,01/02/2023,17,7300,73.0
24894,08/02/2023,24,7300,73.0
24895,15/02/2023,31,7300,73.0
24896,22/02/2023,38,7300,73.0
24897,01/03/2023,45,7300,73.0
24898,18/01/2023,3,17190,171.9
24899,25/01/2023,10,8152,81.52
24900,01/02/2023,17,9518,95.18
24901,18/01/2023,3,14648,146.48
24902,25/01/2023,10,9686,96.86
24903,01/02/2023,17,7838,78.38
24904,08/02/2023,24,7838,78.38
24905,15/02/2023,31,7278,72.78
24906,22/02/2023,38,7278,72.78
24907,01/03/2023,45,7278,72.78
24908,18/01/2023,3,15846,158.46
24909,18/01/2023,3,22286,222.86
24910,18/01/2023,3,15846,158.46
24911,25/01/2023,10,11646,116.46
24912,25/01/2023,10,15846,158.46
24913,25/01/2023,10,11646,116.46
24914,01/02/2023,17,7838,78.38
24915,01/02/2023,17,7278,72.78
24916,01/02/2023,17,7838,78.38
24917,08/02/2023,24,7838,78.38
24918,08/02/2023,24,15846,158.46
24919,08/02/2023,24,7278,72.78
24920,15/02/2023,31,7278,72.78
24921,15/02/2023,31,7278,72.78
24922,15/02/2023,31,7278,72.78
24923,22/02/2023,38,7278,72.78
24924,22/02/2023,38,7278,72.78
24925,22/02/2023,38,7838,78.38
24926,01/03/2023,45,7278,72.78
24927,01/03/2023,45,7278,72.78
24928,01/03/2023,45,7278,72.78
24929,20/01/2023,5,18069,180.69
24930,20/01/2023,5,18069,180.69
24931,27/01/2023,12,7300,73.0
24932,27/01/2023,12,11220,112.2
24933,03/02/2023,19,7300,73.0
24934,03/02/2023,19,11220,112.2
24935,10/02/2023,26,7300,73.0
24936,10/02/2023,26,7300,73.0
24937,17/02/2023,33,7300,73.0
24938,17/02/2023,33,7300,73.0
24939,24/02/2023,40,7300,73.0
24940,24/02/2023,40,7300,73.0
24941,03/03/2023,47,7300,73.0
24942,03/03/2023,47,7300,73.0
24943,20/01/2023,5,8152,81.52
24944,27/01/2023,12,8152,81.52
24945,03/02/2023,19,9518,95.18
24946,20/01/2023,5,6736,67.36
24947,27/01/2023,12,6736,67.36
24948,03/02/2023,19,7278,72.78
24949,10/02/2023,26,7838,78.38
24950,17/02/2023,33,7838,78.38
24951,24/02/2023,40,7278,72.78
24952,03/03/2023,47,7278,72.78
24953,20/01/2023,5,13494,134.94
24954,20/01/2023,5,13494,134.94
24955,27/01/2023,12,13494,134.94
24956,27/01/2023,12,10750,107.5
24957,03/02/2023,19,8398,83.98
24958,03/02/2023,19,8398,83.98
24959,10/02/2023,26,8398,83.98
24960,10/02/2023,26,8958,89.58
24961,17/02/2023,33,8398,83.98
24962,17/02/2023,33,8958,89.58
24963,24/02/2023,40,8958,89.58
24964,24/02/2023,40,8398,83.98
24965,03/03/2023,47,8398,83.98
24966,03/03/2023,47,8398,83.98
24967,20/01/2023,5,8622,86.22
24968,20/01/2023,5,15846,158.46
24969,27/01/2023,12,11646,116.46
24970,27/01/2023,12,11646,116.46
24971,03/02/2023,19,7838,78.38
24972,03/02/2023,19,7838,78.38
24973,10/02/2023,26,7838,78.38
24974,10/02/2023,26,7278,72.78
24975,17/02/2023,33,7278,72.78
24976,17/02/2023,33,7278,72.78
24977,24/02/2023,40,7278,72.78
24978,24/02/2023,40,7278,72.78
24979,03/03/2023,47,7278,72.78
24980,03/03/2023,47,7278,72.78
24981,16/01/2023,1,25702,257.02
24982,16/01/2023,1,35300,353.0
24983,23/01/2023,8,18069,180.69
24984,23/01/2023,8,18069,180.69
24985,30/01/2023,15,11220,112.2
24986,30/01/2023,15,11220,112.2
24987,06/02/2023,22,7300,73.0
24988,06/02/2023,22,7300,73.0
24989,13/02/2023,29,7300,73.0
24990,13/02/2023,29,7300,73.0
24991,20/02/2023,36,7300,73.0
24992,20/02/2023,36,7300,73.0
24993,27/02/2023,43,7300,73.0
24994,27/02/2023,43,7300,73.0
24995,06/03/2023,50,7300,73.0
24996,06/03/2023,50,7300,73.0
24997,16/01/2023,1,12710,127.1
24998,23/01/2023,8,8152,81.52
24999,30/01/2023,15,9518,95.18
25000,16/01/2023,1,14648,146.48
25001,23/01/2023,8,14648,146.48
25002,30/01/2023,15,14648,146.48
25003,06/02/2023,22,14648,146.48
25004,13/02/2023,29,7838,78.38
25005,20/02/2023,36,7278,72.78
25006,27/02/2023,43,7278,72.78
25007,06/03/2023,50,7278,72.78
25008,16/01/2023,1,13494,134.94
25009,23/01/2023,8,10750,107.5
25010,23/01/2023,8,9238,92.38
25011,30/01/2023,15,8398,83.98
25012,30/01/2023,15,8398,83.98
25013,06/02/2023,22,8398,83.98
25014,06/02/2023,22,8398,83.98
25015,13/02/2023,29,8398,83.98
25016,13/02/2023,29,8958,89.58
25017,20/02/2023,36,8398,83.98
25018,20/02/2023,36,13494,134.94
25019,27/02/2023,43,8398,83.98
25020,27/02/2023,43,8398,83.98
25021,06/03/2023,50,8398,83.98
25022,06/03/2023,50,8398,83.98
25023,16/01/2023,1,15846,158.46
25024,16/01/2023,1,15846,158.46
25025,23/01/2023,8,8622,86.22
25026,23/01/2023,8,11646,116.46
25027,30/01/2023,15,7838,78.38
25028,30/01/2023,15,7278,72.78
25029,06/02/2023,22,7278,72.78
25030,06/02/2023,22,7278,72.78
25031,13/02/2023,29,7278,72.78
25032,13/02/2023,29,7278,72.78
25033,20/02/2023,36,7838,78.38
25034,20/02/2023,36,7278,72.78
25035,27/02/2023,43,7278,72.78
25036,27/02/2023,43,7838,78.38
25037,06/03/2023,50,7278,72.78
25038,06/03/2023,50,7278,72.78
25039,21/01/2023,6,18069,180.69
25040,21/01/2023,6,11220,112.2
25041,28/01/2023,13,11220,112.2
25042,28/01/2023,13,11220,112.2
25043,04/02/2023,20,18069,180.69
25044,04/02/2023,20,11220,112.2
25045,11/02/2023,27,11220,112.2
25046,11/02/2023,27,7300,73.0
25047,18/02/2023,34,7300,73.0
25048,18/02/2023,34,7300,73.0
25049,25/02/2023,41,7300,73.0
25050,25/02/2023,41,7300,73.0
25051,04/03/2023,48,7300,73.0
25052,04/03/2023,48,11220,112.2
25053,21/01/2023,6,8152,81.52
25054,28/01/2023,13,8152,81.52
25055,04/02/2023,20,9518,95.18
25056,21/01/2023,6,6736,67.36
25057,28/01/2023,13,14648,146.48
25058,04/02/2023,20,7838,78.38
25059,11/02/2023,27,7838,78.38
25060,18/02/2023,34,7278,72.78
25061,25/02/2023,41,7278,72.78
25062,04/03/2023,48,7278,72.78
25063,21/01/2023,6,10750,107.5
25064,21/01/2023,6,13494,134.94
25065,28/01/2023,13,9238,92.38
25066,28/01/2023,13,13494,134.94
25067,04/02/2023,20,8398,83.98
25068,04/02/2023,20,8958,89.58
25069,11/02/2023,27,8398,83.98
25070,11/02/2023,27,8958,89.58
25071,18/02/2023,34,8398,83.98
25072,18/02/2023,34,8398,83.98
25073,25/02/2023,41,8398,83.98
25074,25/02/2023,41,8398,83.98
25075,04/03/2023,48,8398,83.98
25076,04/03/2023,48,8398,83.98
25077,21/01/2023,6,11646,116.46
25078,21/01/2023,6,11646,116.46
